0.00324242145093008,0.00260140758424875,0.00193179824100038,0.00123532440335919,0.000515690764909018,-0.000221940490448545,-0.000972672937666256,-0.00173329140613015,-0.00250229100689442,-0.00327968733376831,-0.00406708020155281,-0.00486722779716596,-0.00568352489011222,-0.00651861369984537,-0.00737290224557294,-0.0082453959813607,-0.00913488260615431,-0.0100392287489227,-0.0109548353411897,-0.0118777057713214,-0.0128042315085447,-0.013730862130803,-0.0146540452977677,-0.0155714463377286,-0.0164830066145813,-0.0173892478774058,-0.0182914739643546,-0.0191959222192003,-0.0201120912262696,-0.0210458169092469,-0.0219958993788705,-0.0229548489778963,-0.02391161846489,-0.0248582278836201,-0.0257982374165117,-0.0267422475633207,-0.0276930982993731,-0.0286434696967225,-0.0295855482952711,-0.0305189283170734,-0.0314510643282326,-0.0323897708125967,-0.0333392265884628,-0.034304146792935,-0.0352919731152563,-0.036311054146716,-0.0373669295634504,-0.0384594535157708,-0.0395849571272448,-0.0407396167244184,-0.0419189811576913,-0.0431164541603854,-0.0443245993262406,-0.0455367360154521,-0.0467461413768792,-0.0479455377405772,-0.0491287208047104,-0.0502924067109069,-0.051432670946219,-0.0525393785845241,-0.0536021695335061,-0.0546172812902803,-0.055581955199038,-0.056492176548664,-0.0573465794401976,-0.0581440738574548,-0.0588806351329523,-0.0595548831419126,-0.0601739846181911,-0.0607499039576359,-0.0612939860574688,-0.0618167425763914,-0.0623270189141292,-0.0628286737762008,-0.0633193963202163,-0.0637940416474291,-0.0642497289346104,-0.0646858957592334,-0.0651010554214548,-0.0654933058283464,-0.0658610985148873,-0.0662018623735034,-0.0665126033763982,-0.0667907984597127,-0.0670340222674168,-0.0672404457510715,-0.0674094788140784,-0.0675420569443009,-0.0676406658181736,-0.0677081784337487,-0.0677466179962718,-0.0677575666930946,-0.0677429625376745,-0.06770483385408,-0.0676454003966769,-0.0675672307672954,-0.0674709922296404,-0.0673531285844461,-0.0672069255500902,-0.0670258350174407,-0.0668063516868184,-0.0665476919022144,-0.066249662275069,-0.0659132083764842,-0.0655424962812307,-0.0651438810942391,-0.0647227468701495,-0.064282909668287,-0.0638279820346534,-0.0633617710023535,-0.0628879410719345,-0.0624097015221027,-0.0619294941765918,-0.0614485512614315,-0.0609670147309473,-0.0604845432649837,-0.0600007209156948,-0.0595158457216099,-0.0590312250454307,-0.0585483631340036,-0.0580687342648226,-0.0575933440048558,-0.0571215127304559,-0.0566512820183535,-0.0561798488522791,-0.0557024492219588,-0.0552134137997879,-0.0547086803869302,-0.0541855434612622,-0.0536420529335386,-0.0530789639501383,-0.0524996190304738,-0.0519062567063744,-0.0512991710291228,-0.0506783679089723,-0.0500437024933364,-0.049395940540688,-0.0487380050383236,-0.0480732366502615,-0.0474041772377434,-0.0467343055625224,-0.0460686407970842,-0.0454117151143193,-0.0447658076950461,-0.0441315213354497,-0.0435099016804866,-0.0429031600102566,-0.042313451900706,-0.0417422771969314,-0.0411907792022106,-0.0406592759547791,-0.0401471846302577,-0.039653558307284,-0.0391763664079269,-0.0387123577937793,-0.0382589008721255,-0.0378150560152437,-0.0373810321878882,-0.0369573688764162,-0.0365446729700361,-0.0361437222097923,-0.0357548942761582,-0.0353769937327654,-0.0350065229451913,-0.0346391141779144,-0.0342717923985767,-0.0339025645727552,-0.0335289435692024,-0.0331477832346292,-0.0327554992411873,-0.0323490026007836,-0.0319272713053794,-0.0314914888856137,-0.0310436661309518,-0.0305854831439891,-0.0301188804388685,-0.0296474820423684,-0.0291760394809234,-0.0287082173645046,-0.0282457038949854,-0.0277899206023938,-0.0273441792076232,-0.0269142615060135,-0.0265068297652846,-0.0261256759522212,-0.025770642307535,-0.0254416984416223,-0.025142118567514,-0.0248765693006661,-0.0246476975041024,-0.024456048616651,-0.0243006529277065,-0.0241781237959295,-0.0240836641762697,-0.0240122640075352,-0.0239579396974803,-0.0239138196728598,-0.0238735266141171,-0.0238322683976611,-0.0237873815003688,-0.0237381069165028,-0.0236846287670319,-0.0236273588344809,-0.0235672479551812,-0.0235063429461191,-0.0234472843357389,-0.0233929433070331,-0.0233468067046027,-0.0233135192394524,-0.0232996744790073,-0.0233130187919174,-0.0233608391482612,-0.02344961473482,-0.0235834945195037,-0.0237620678155969,-0.023981587384351,-0.0242376517364024,-0.0245257803601529,-0.0248415994652056,-0.0251809877951339,-0.0255396767154044,-0.0259140852434485,-0.0263015827148141,-0.026698461078002,-0.0270996306564412,-0.0275008627520785,-0.0278995754904169,-0.0282940180035438,-0.0286832011385872,-0.0290676919756178,-0.0294495984362714,-0.029831383780243,-0.030214892555991,-0.0306001327956327,-0.0309846277296449,-0.0313655247811813,-0.0317413632688592,-0.0321109236840681,-0.0324729329115006,-0.032827575859906,-0.0331758393973332,-0.033518110717489,-0.0338546985455299,-0.0341857367191718,-0.0345108773762813,-0.0348305840104097,-0.0351469217792632,-0.0354624613692449,-0.0357788821781303,-0.0360967986076589,-0.0364163575204031,-0.0367377685246448,-0.0370613159938872,-0.0373867013325279,-0.0377123797526749,-0.0380357078495917,-0.0383540543243428,-0.0386662100403549,-0.0389727197822065,-0.0392749881945808,-0.0395744976914533,-0.0398721953261455,-0.0401676488853611,-0.0404584536925326,-0.040740293870425,-0.0410079489318135,-0.0412573827064101,-0.0414871593791496,-0.0416970568389378,-0.0418871156658305,-0.0420587339342373,-0.0422133610749449,-0.0423507019723798,-0.0424700105185574,-0.0425719278602261,-0.0426594290125643,-0.0427373743345096,-0.0428109962565113,-0.0428848903237672,-0.0429628023845954,-0.0430482423811677,-0.0431448221898248,-0.0432551924383045,-0.0433802709844233,-0.0435200032715549,-0.043673525197168,-0.0438385960996229,-0.0440126147322249,-0.0441937320300221,-0.0443799858205904,-0.0445680782208098,-0.0447538757933381,-0.0449340629082224,-0.0451069363647485,-0.0452718132819471,-0.0454280130420154,-0.045574519767483,-0.0457108999329359,-0.045838351165369,-0.0459591210710949,-0.0460755917830635,-0.0461901013260312,-0.0463042354258902,-0.0464184779327496,-0.0465318643424856,-0.0466411311421725,-0.0467420399766493,-0.0468318993907235,-0.04690975393488,-0.0469744239460347,-0.0470238029765952,-0.0470562364920826,-0.0470708942171419,-0.0470673618772373,-0.0470458676875662,-0.0470070432121341,-0.0469521568695935,-0.0468836735717941,-0.0468042627153804,-0.0467156007295912,-0.0466186562503161,-0.0465148465663575,-0.0464066599928888,-0.0462971466501108,-0.046188902830423,-0.0460836824550784,-0.0459834128630764,-0.0458913143684009,-0.0458112329488461,-0.0457456205437893,-0.0456942005090974,-0.0456534785770931,-0.0456164202129528,-0.0455748937205084,-0.0455234793013615,-0.0454594582513482,-0.0453810383099399,-0.0452871337790287,-0.0451773016914208,-0.0450517033998959,-0.0449119132558137,-0.0447605400122251,-0.0445994735101806,-0.0444303253527346,-0.0442559326435432,-0.0440796792795929,-0.0439042268692598,-0.043731131586919,-0.0435616885400835,-0.043398542538234,-0.0432459185162519,-0.0431074930759686,-0.0429840249184036,-0.0428737812778462,-0.0427742308317165,-0.0426826548757938,-0.0425964750238401,-0.0425134954960949,-0.0424317947157479,-0.0423494988667499,-0.0422647587844449,-0.0421759586909023,-0.0420816221995286,-0.0419802689468287,-0.041870578207816,-0.041751313601955,-0.0416213667628874,-0.0414802524639171,-0.0413282172639955,-0.0411660266194216,-0.0409954000919633,-0.0408196624301848,-0.0406431763867545,-0.0404700483395467,-0.040304212685085,-0.0401488354852029,-0.04000284894373,-0.0398621675787077,-0.0397256781294989,-0.0395941184572996,-0.0394652792635137,-0.0393364814397242,-0.0392092781694167,-0.0390875613090754,-0.0389726353587244,-0.0388623043930819,-0.0387540301773691,-0.0386476282992259,-0.0385440763087304,-0.038442756167048,-0.0383413409301442,-0.0382376424889064,-0.038130861019613,-0.0380215487129361,-0.0379105046454776,-0.0377977312052919,-0.0376827346479697,-0.037565219126786,-0.0374446467272399,-0.0373201654453019,-0.0371919715168568,-0.0370617654149844,-0.0369315455596226,-0.036802668411074,-0.0366755629518754,-0.036549268033804,-0.0364209095281297,-0.0362859207061879,-0.03613991509493,-0.0359806596253065,-0.03580733369539,-0.0356188153926032,-0.0354144669185357,-0.035196372872171,-0.034969550516726,-0.0347396928183135,-0.0345114749514052,-0.0342894674661889,-0.0340794123393763,-0.0338874892619393,-0.033717756177497,-0.033570471495055,-0.0334446175897524,-0.0333410250704803,-0.033264557181314,-0.0332238518968848,-0.0332221971333797,-0.033252289733781,-0.0333042228691073,-0.0333692169103394,-0.0334367138699643,-0.0334951773030754,-0.0335335157486499,-0.0335431204640273,-0.0335210462063779,-0.0334685456610198,-0.033388224755799,-0.033283858202825,-0.033157667056664,-0.0330096234555365,-0.0328419678699699,-0.0326572805150353,-0.0324524478718401,-0.0322213453615893,-0.0319623141690539,-0.0316787292001894,-0.0313744111448876,-0.0310528542928164,-0.0307184305425477,-0.030374995396149,-0.0300246474613983,-0.0296680197619753,-0.0293051199533687,-0.0289364838737391,-0.0285633490344344,-0.0281870189207974,-0.0278088351400645,-0.0274300585819176,-0.027051418104816,-0.0266734125799876,-0.0262969906144296,-0.0259233965794213,-0.025553508546237,-0.0251879397062051,-0.0248274812035177,-0.0244730769825631,-0.0241257842857685,-0.0237867974564778,-0.023457139699455,-0.0231369548623234,-0.0228251118673489,-0.0225197529674587,-0.0222190159943812,-0.0219211213786448,-0.0216239626414726,-0.0213249711800641,-0.0210218034743486,-0.020713009745481,-0.020397630552029,-0.0200744203646213,-0.0197416171432082,-0.0193974467720725,-0.0190419024925813,-0.0186782119138044,-0.0183103598005058,-0.0179393085839049,-0.0175651833684845,-0.0171918886901339,-0.016826641582699,-0.0164777084234143,-0.0161538278563076,-0.0158635305553258,-0.0156147693141548,-0.015415229233231,-0.0152724460285775,-0.0151949029837099,-0.0151900504881147,-0.0152580940956782,-0.0153910178707135,-0.0155770568052486,-0.0158052008455573,-0.0160689390268414,-0.0163703452872438,-0.0167217078248595,-0.0171331538669378,-0.0175990917419944,-0.0181036171381943,-0.0186273283319221,-0.0191476902931155,-0.0196471524744341,-0.0201214395835679,-0.0205742229163575,-0.0210074211810848,-0.0214208613975721,-0.0218162194902133,-0.0221980199178134,-0.0225726524380985,-0.0229484805924099,-0.023336680608573,-0.0237466522493961,-0.024181464409621,-0.0246410068048962,-0.0251259369700463,-0.0256375798955514,-0.0261749401395324,-0.0267327938191296,-0.0273054011376491,-0.0278913065513651,-0.028492822695277,-0.0291122742113535,-0.0297500022109768,-0.0304055836204484,-0.0310792916183919,-0.031771330295113,-0.0324801686795033,-0.0332018199169372,-0.0339311199168486,-0.0346637215716285,-0.0353966444495651,-0.0361277730832378,-0.0368551019717387,-0.0375767019421124,-0.0382915417356356,-0.0389989608574663,-0.0396972834246839,-0.0403842085172629,-0.0410580050707704,-0.0417172863107154,-0.0423603180375048,-0.0429854763889049,-0.0435915138612815,-0.0441764198774402,-0.0447367765350871,-0.0452687550181093,-0.0457691713880585,-0.0462361745676919,-0.0466701912302445,-0.0470735757188114,-0.047448836618545,-0.0477978344433726,-0.0481219884162182,-0.0484231888415927,-0.0487059023052167,-0.0489775169987092,-0.0492454066751601,-0.0495148382762605,-0.0497894225053555,-0.0500720979953329,-0.0503659987916821,-0.0506657582500078,-0.0509519567814073,-0.0512119529770799,-0.0514455426708504,-0.0516443931676219,-0.051796166963629,-0.0519003070633709,-0.0519624159360932,-0.0519771514133357,-0.0519246176767727,-0.0517886537358562,-0.0515688376915528,-0.0512731646942291,-0.0509111580255313,-0.0504907765863976,-0.0500107461623033,-0.0494598994398465,-0.048831449364099,-0.0481317432781587,-0.0473726986406227,-0.0465626799616674,-0.0457077171230898,-0.0448164273632767,-0.0438973098374169,-0.0429533888822561,-0.0419822253119958,-0.0409808019386157,-0.0399509701434033,-0.0388990401819499,-0.0378319945313648,-0.0367559931262071,-0.035673922266396,-0.0345833291267428,-0.0334812393820591,-0.0323689931206043,-0.0312491325518864,-0.030122533066679,-0.0289901912628905,-0.0278535177995271,-0.0267131003473715,-0.0255694507947654,-0.0244241927145269,-0.0232790205245915,-0.022133855922825,-0.020987011793639,-0.0198365651652469,-0.0186813247975982,-0.0175215120537421,-0.0163587760425594,-0.0151952372495738,-0.0140322775158415,-0.0128703053831446,-0.0117097415280533,-0.0105518251268154,-0.00939820302946257,-0.00824992331421112,-0.00710726332437621,-0.00597068987987145,-0.00484206441264771,-0.00372542583398528,-0.00262616344309423,-0.00154905969901209,-0.000498467580964508,0.000520866600056152,0.00150501310762687,0.00245123169758724,0.00335730201068918,0.0042213476168193,0.00504122224753681,0.00581534152350193,0.00654451914402641,0.007231226096492,0.00787582331837513,0.00847541949917217,0.0090341400001738,0.00956789259427708,0.0100869056068896,0.0105890188193853,0.0110765282435717,0.0115583952533563,0.0120384424830032,0.0125198462236204,0.0130152309913613,0.0135412610865102,0.0141059939105411,0.0147060691531943,0.0153343473138533,0.015985671159982,0.0166568360286887,0.017345782508373,0.0180505350914457,0.0187673083856641,0.0194908079330078,0.0202162716319882,0.0209399262467943,0.0216575977488075,0.0223643977887323,0.0230565182903223,0.0237311141663927,0.0243846064181111,0.0250134764867436,0.0256159521870688,0.0261918093143553,0.0267409352336702,0.0272638930549183,0.0277635262852652,0.0282431520161673,0.0287041576074784,0.0291462246185152,0.0295677207346828,0.0299657664962923,0.0303372693235346,0.0306798687056631,0.0309917729118438,0.0312715415149559,0.0315176243845453,0.0317271467037876,0.0318965547805241,0.0320242767422113,0.0321110355420393,0.032158251950002,0.0321679015494254,0.0321419781311731,0.0320809297505696,0.0319841959280009,0.031852065584828,0.0316859662854998,0.0314877535067075,0.031259387957442,0.0310028823436811,0.0307202891002982,0.0304137347866508,0.030085498814933,0.0297380188824864,0.029373657502485,0.028994741510873,0.0286041918083618,0.0282053908649767,0.0278009256073075,0.0273919619617129,0.0269789514669439,0.0265625194456555,0.0261432788919179,0.0257209459674998,0.0252941459601,0.0248610452983264,0.0244195609600948,0.0239669062648243,0.0234996827877438,0.02301468378108,0.0225093119530388,0.0219812839195004,0.0214285948900141,0.0208495616794288,0.0202421787936762,0.0196041217442282,0.0189341656683578,0.0182337176457953,0.0175068402277638,0.016758409410904,0.0159924464387546,0.0152120858395422,0.0144204919926486,0.0136219767696883,0.0128221072972029,0.0120264917473326,0.0112398013974223,0.0104656338230141,0.00970684548324138,0.00896606881614791,0.00824545055373389,0.00754564976382741,0.00686564048702798,0.00620337207704513,0.00555652150171747,0.00492185561424832,0.00429387987992959,0.00366671697451416,0.00303677824630901,0.00240167157537649,0.00175858456296806
